timestamp,id,payload
1762189034.255,118,000000000000
1762189034.255,119,000000000000
1762189035.348,5F0,00FE05EC05EC08CF
1762189035.354,116,0000000000000000
1762189035.354,117,119D421861BA0000
1762189035.354,118,000000000000
1762189035.354,119,000000000000
1762189035.356,5F3,FFA6009000640000
1762189035.359,5F5,00640000006403E8
1762189035.396,115,0000000000000000
1762189035.448,5F0,00FE05FF05FF0B2B
1762189035.454,116,0000000000000000
1762189035.454,117,119D421861BA0000
1762189035.454,118,000000000000
1762189035.454,119,000000000000
1762189035.548,5F0,00FE05D505D508C7
1762189035.554,116,0000000000000000
1762189035.554,117,119D421861BA0000
1762189035.554,118,000000000000
1762189035.555,119,000000000000
1762189035.570,115,0000000000000000
1762189035.648,5F0,00FE1A301A300B94
1762189035.654,116,0000000000000000
1762189035.654,117,119D421861BA0000
1762189035.654,118,000000000000
1762189035.654,119,000000000000
1762189035.748,5F0,00FF05DA05DA0000
1762189035.751,115,0000000000000000
1762189035.755,116,0000000000000000
1762189035.755,117,119D421861BA0000
1762189035.756,118,000000000000
1762189035.756,119,000000000000
1762189035.784,5F2,03E8013A02BC0734
1762189035.784,5F4,000003E803E803E8
1762189035.786,5F6,005C014D014D0000
1762189035.786,5F7,00000000000DFF76
1762189035.788,61B,8D02000000000000
1762189035.788,624,0000000000260000
1762189035.849,5F0,00FF05FA05FA0801
1762189035.857,5F3,FFA6009400640000
1762189035.860,5F5,00640000006403E8
1762189035.860,116,0000000000000000
1762189035.860,117,119D421861BB0000
1762189035.860,118,000000000000
1762189035.860,119,000000000000
1762189035.930,115,0000000000000000
1762189035.949,5F0,00FF05F905F9069D
1762189035.960,116,0000000000000000
1762189035.960,117,119D421861BB0000
1762189035.960,118,000000000000
1762189035.960,119,000000000000
1762189035.049,5F0,00FF06260626067B
1762189035.062,116,0000000000000000
1762189035.062,117,119D421861BB0000
1762189035.062,118,000000000000
1762189035.062,119,000000000000
1762189035.111,115,0000000000000000
1762189035.149,5F0,00FF0627062706B8
1762189035.165,116,0000000000000000
1762189035.165,117,119D421861BB0000
1762189035.166,118,000000000000
1762189035.166,119,000000000000
1762189035.249,5F0,00FF0625062506F7
1762189035.262,116,0000000000000000
1762189035.262,117,119D421861BB0000
1762189035.262,118,000000000000
1762189035.262,119,000000000000
1762189035.290,115,0000000000000000
1762189036.350,5F0,00FF062506250756
1762189036.357,5F3,FFA6009300640000
1762189036.360,5F5,00640000006403E8
1762189036.362,116,0000000000000000
1762189036.362,117,119D421861BB0000
1762189036.362,118,000000000000
1762189036.363,119,000000000000
1762189036.450,5F0,00FF063306330762
1762189036.462,116,0000000000000000
1762189036.462,117,119D421861BB0000
1762189036.462,118,000000000000
1762189036.462,119,000000000000
1762189036.470,115,0000000000000000
1762189036.550,5F0,00FF0641064107AC
1762189036.562,116,0000000000000000
1762189036.562,117,119D421861BB0000
1762189036.562,118,000000000000
1762189036.562,119,000000000000
1762189036.650,5F0,00FF064506450000
1762189036.653,115,0000000000000000
1762189036.662,116,0000000000000000
1762189036.662,117,119D421861BB0000
1762189036.662,118,000000000000
1762189036.663,119,000000000000
1762189036.750,5F0,0100066706670943
1762189036.764,116,0000000000000000
1762189036.764,117,119D421861BB0000
1762189036.764,118,000000000000
1762189036.764,119,000000000000
1762189036.784,5F2,03E8015F02BC072E
1762189036.784,5F4,000003E803E803E8
1762189036.786,5F6,005D014D014D0000
1762189036.787,5F7,000000000000FFDE
1762189036.788,61B,8E020000000000FE
1762189036.789,624,00000000002C0000
1762189036.830,115,0000000000000000
1762189036.851,5F0,01001A431A430B27
1762189036.857,5F3,FFA6008F00640000
1762189036.860,5F5,00640000006403E8
1762189036.869,116,0000000000000000
1762189036.870,117,119D431861BB0000
1762189036.870,118,000000000000
1762189036.870,119,000000000000
1762189036.951,5F0,0100064406440800
1762189036.968,116,0000000000000000
1762189036.968,117,119D431861BB0000
1762189036.968,118,000000000000
1762189036.968,119,000000000000
1762189036.010,115,0000000000000000
1762189036.051,5F0,0100064106410000
1762189036.069,116,0000000000000000
1762189036.070,117,119D431861BB0000
1762189036.070,118,000000000000
1762189036.070,119,000000000000
1762189036.151,5F0,0100064706470821
1762189036.170,116,0000000000000000
1762189036.171,117,119D431861BB0000
1762189036.171,118,000000000000
1762189036.171,119,000000000000
1762189036.190,115,0000000000000000
1762189036.251,5F0,0100063F063F0736
1762189036.270,116,0000000000000000
1762189036.270,117,119D431861BB0000
1762189036.270,118,000000000000
1762189036.271,119,000000000000
1762189037.351,5F0,0100063E063E0754
1762189037.359,5F3,FFA6009300640000
1762189037.359,5F5,00640000006403E8
1762189037.370,116,0000000000000000
1762189037.370,117,119D431861BB0000
1762189037.370,118,000000000000
1762189037.452,5F0,0100063F063F07C1
1762189037.470,116,0000000000000000
1762189037.470,117,119D431861BB0000
1762189037.470,118,000000000000
1762189037.470,119,000000000000
1762189037.550,115,0000000000000000
1762189037.552,5F0,0100064106410806
1762189037.570,116,0000000000000000
1762189037.570,117,119D431861BB0000
1762189037.570,118,000000000000
1762189037.570,119,000000000000
1762189037.652,5F0,01001A241A240000
1762189037.670,116,0000000000000000
1762189037.670,117,119D431861BB0000
1762189037.670,118,000000000000
1762189037.670,119,000000000000
1762189037.730,115,0000000000000000
1762189037.753,5F0,0101066306630A99
1762189037.772,116,0000000000000000
1762189037.772,117,119D441861BB0000
1762189037.772,118,000000000000
1762189037.772,119,000000000000
1762189037.784,5F2,03E8016502BC072F
1762189037.785,5F4,000003E803E803E8
1762189037.786,5F6,005D014E014E0000
1762189037.787,5F7,000000000000FEDB
1762189037.789,61B,9202000000000000
1762189037.789,624,0000000000260000
1762189037.853,5F0,0101063506350766
1762189037.858,5F3,FFA6009400640000
1762189037.861,5F5,00640000006403E8
1762189037.873,116,0000000000000000
1762189037.874,117,119D441861BB0000
1762189037.874,118,000000000000
1762189037.874,119,000000000000
1762189037.910,115,0000000000000000
1762189037.953,5F0,010106380638074D
1762189037.976,116,0000000000000000
1762189037.976,117,119D441861BB0000
1762189037.976,118,000000000000
1762189037.976,119,000000000000
1762189037.053,5F0,010106410641078D
1762189037.078,116,0000000000000000
1762189037.078,117,119D441861BB0000
1762189037.078,118,000000000000
1762189037.078,119,000000000000
1762189037.090,115,0000000000000000
1762189037.153,5F0,01010647064707BA
1762189037.178,116,0000000000000000
1762189037.178,117,119D441861BB0000
1762189037.179,118,000000000000
1762189037.179,119,000000000000
1762189037.254,5F0,0101064F064F0822
1762189037.270,115,0000000000000000
1762189037.278,116,0000000000000000
1762189037.278,117,119D441861BB0000
1762189037.278,118,000000000000
1762189037.279,119,000000000000
1762189038.354,5F0,0101065106510883
1762189038.358,5F3,FFA6009200640000
1762189038.361,5F5,00650000006403E8
1762189038.378,116,0000000000000000
1762189038.378,117,119D441861BB0000
1762189038.378,118,000000000000
1762189038.378,119,000000000000
1762189038.450,115,0000000000000000
1762189038.454,5F0,0101064F064F08FF
1762189038.480,116,0000000000000000
1762189038.480,117,119D441861BB0000
1762189038.481,118,000000000000
1762189038.481,119,000000000000
1762189038.554,5F0,0101064006400974
1762189038.578,116,0000000000000000
1762189038.578,117,119D441861BB0000
1762189038.578,118,000000000000
1762189038.579,119,000000000000
1762189038.630,115,0000000000000000
1762189038.654,5F0,0101062E062E098C
1762189038.678,116,0000000000000000
1762189038.678,117,119D441861BB0000
1762189038.678,118,000000000000
1762189038.679,119,000000000000
1762189038.755,5F0,0102061D061D097F
1762189038.780,116,0000000000000000
1762189038.780,117,119D461861BD0000
1762189038.780,118,000000000000
1762189038.781,119,000000000000
1762189038.785,5F2,03E8014302BC072C
1762189038.788,5F4,000003E803E803E8
1762189038.788,5F6,005D015101510000
1762189038.788,5F7,00000000FFF8000C
1762189038.789,61B,9202000000000000
1762189038.789,624,00000000002A0000
1762189038.810,115,0000000000000000
1762189038.855,5F0,01021A371A370D50
1762189038.858,5F3,FFA6009100640000
1762189038.861,5F5,00650000006403E8
1762189038.883,116,0000000000000000
1762189038.883,117,119D461861BD0000
1762189038.883,118,000000000000
1762189038.883,119,000000000000
1762189038.955,5F0,010205F905F90962
1762189038.985,116,0000000000000000
1762189038.985,117,119D461861BD0000
1762189038.985,118,000000000000
1762189038.985,119,000000000000
1762189038.990,115,0000000000000000
1762189038.055,5F0,010205F605F60096
1762189038.087,116,0000000000000000
1762189038.087,117,119D461861BD0000
1762189038.087,118,000000000000
1762189038.087,119,000000000000
1762189038.155,5F0,010205EC05EC08FF
1762189038.170,115,0000000000000000
1762189038.187,116,0000000000000000
1762189038.187,117,119D461861BD0000
1762189038.187,118,000000000000
1762189038.188,119,000000000000
1762189038.256,5F0,01021A371A370BCC
1762189039.350,115,0000000000000000
1762189039.356,5F0,010205D805D808A8
1762189039.359,5F3,FFA6009200640000
1762189039.362,5F5,00640000006403E8
1762189039.422,116,0000000000000000
1762189039.422,117,119D461861BD0000
1762189039.422,118,000000000000
1762189039.422,119,000000000000
1762189039.456,5F0,010205D705D70813
1762189039.519,116,0000000000000000
1762189039.519,117,119D461861BD0000
1762189039.519,118,000000000000
1762189039.519,119,000000000000
1762189039.533,115,0000000000000000
1762189039.556,5F0,010205E005E0077B
1762189039.619,116,0000000000000000
1762189039.619,117,119D461861BD0000
1762189039.619,118,000000000000
1762189039.619,119,000000000000
1762189039.656,5F0,010205F705F706EE
1762189039.710,115,0000000000000000
1762189039.719,116,0000000000000000
1762189039.720,117,119D461861BD0000
1762189039.720,118,000000000000
1762189039.720,119,000000000000
1762189039.756,5F0,01030609060906E9
1762189039.785,5F2,03E8014502BC072F
1762189039.785,5F4,000003E803E803E8
1762189039.787,5F6,005C014F014F0000
1762189039.787,5F7,000000000005FF99
1762189039.789,61B,9502000000000000
1762189039.789,624,00000000002C0000
1762189039.822,116,0000000000000000
1762189039.822,117,119D481861BF0000
1762189039.822,118,000000000000
1762189039.822,119,000000000000
1762189039.856,5F0,01030614061406FD
1762189039.859,5F3,FFA6009200640000
1762189039.860,5F5,00640000006403E8
1762189039.890,115,0000000000000000
1762189039.924,116,0000000000000000
1762189039.924,117,119D481861BF0000
1762189039.924,118,000000000000
1762189039.924,119,000000000000
1762189039.957,5F0,0103061606160739
1762189039.026,116,0000000000000000
1762189039.026,117,119D481861BF0000
1762189039.026,118,000000000000
1762189039.026,119,000000000000
1762189039.057,5F0,0103062406240790
1762189039.070,115,0000000000000000
1762189039.128,116,0000000000000000
1762189039.128,117,119D481861BF0000
1762189039.128,118,000000000000
1762189039.128,119,000000000000
1762189039.157,5F0,0103063A063A07E4
1762189039.227,116,0000000000000000
1762189039.227,117,119D481861BF0000
1762189039.227,118,000000000000
1762189039.228,119,000000000000
1762189039.250,115,0000000000000000
1762189039.258,5F0,0103064006400833
1762189039.327,116,0000000000000000
1762189039.327,117,119D481861BF0000
1762189039.327,118,000000000000
1762189039.327,119,000000000000
1762189040.358,5F0,0103064206420890
1762189040.361,5F3,FFA6009000640000
1762189040.361,5F5,00650000006403E8
1762189040.427,116,0000000000000000
1762189040.427,117,119D481861BF0000
1762189040.427,118,000000000000
1762189040.427,119,000000000000
1762189040.430,115,0000000000000000
1762189040.459,5F0,010306400640092A
1762189040.527,116,0000000000000000
1762189040.527,117,119D481861BF0000
1762189040.527,118,000000000000
1762189040.528,119,000000000000
1762189040.559,5F0,01031A371A370DA5
1762189040.610,115,0000000000000000
1762189040.627,116,0000000000000000
1762189040.627,117,119D481861BF0000
1762189040.627,118,000000000000
1762189040.628,119,000000000000
1762189040.660,5F0,01030617061709C1
1762189040.728,116,0000000000000000
1762189040.728,117,119D481861BF0000
1762189040.728,118,000000000000
1762189040.728,119,000000000000
1762189040.760,5F0,0104060606060945
1762189040.785,5F2,03E8013A02BC072C
1762189040.785,5F4,000003E803E803E8
1762189040.787,5F6,005D014F014F0000
1762189040.787,5F7,00000000FFFA0095
1762189040.789,61B,9602000000000000
1762189040.789,624,0000000000200000
1762189040.795,115,0000000000000000
1762189040.830,116,0000000000000000
1762189040.830,117,119D491861C00000
1762189040.830,118,000000000000
1762189040.830,119,000000000000
1762189040.867,5F0,010405FE05FE0910
1762189040.867,5F3,FFA6009100640000
1762189040.867,5F5,00650000006403E8
1762189040.934,116,0000000000000000
1762189040.935,117,119D491861C00000
1762189040.935,118,000000000000
1762189040.935,119,000000000000
1762189040.960,5F0,010405FA05FA08F6
1762189040.970,115,0000000000000000
1762189040.034,116,0000000000000000
1762189040.034,117,119D491861C00000
1762189040.034,118,000000000000
1762189040.034,119,000000000000
1762189040.060,5F0,010405ED05ED08E6
1762189040.135,116,0000000000000000
1762189040.136,117,119D491861C00000
1762189040.136,118,000000000000
1762189040.136,119,000000000000
1762189040.150,115,0000000000000000
1762189040.161,5F0,010405EB05EB08CD
1762189040.235,116,0000000000000000
1762189040.235,117,119D491861C00000
1762189040.235,118,000000000000
1762189040.236,119,000000000000
1762189040.261,5F0,01041A301A300C28
1762189041.330,115,0000000000000000
1762189041.335,116,0000000000000000
1762189041.335,117,119D491861C00000
1762189041.335,118,000000000000
1762189041.335,119,000000000000
1762189041.360,5F3,FFA6009200640000
1762189041.360,5F5,00650000006403E8
1762189041.363,5F0,010405E205E208B6
1762189041.435,116,0000000000000000
1762189041.435,117,119D491861C00000
1762189041.435,118,000000000000
1762189041.436,119,000000000000
1762189041.461,5F0,010405DC05DC0803
1762189041.510,115,0000000000000000
1762189041.535,116,0000000000000000
1762189041.535,117,119D491861C00000
1762189041.535,118,000000000000
1762189041.535,119,000000000000
1762189041.567,5F0,010405E305E3078C
1762189041.635,116,0000000000000000
1762189041.635,117,119D491861C00000
1762189041.635,118,000000000000
1762189041.636,119,000000000000
1762189041.661,5F0,010405EF05EF073E
1762189041.690,115,0000000000000000
1762189041.736,116,0000000000000000
1762189041.736,117,119D491861C00000
1762189041.736,118,000000000000
1762189041.736,119,000000000000
1762189041.761,5F0,010506000600073B
1762189041.785,5F2,03E8014402BC072C
1762189041.786,5F4,000003E803E803E8
1762189041.788,5F6,005D014A014A0000
1762189041.788,5F7,000000000005FFB0
1762189041.790,61B,97020000000000FF
1762189041.790,624,0000000000270000
1762189041.838,116,0000000000000000
1762189041.838,117,119D491861C00000
1762189041.838,118,000000000000
1762189041.838,119,000000000000
1762189041.860,5F3,FFA6009100640000
1762189041.863,5F5,00650000006403E8
1762189041.863,5F0,0105061706170763
1762189041.870,115,0000000000000000
1762189041.940,116,0000000000000000
1762189041.940,117,119D491861C00000
1762189041.940,118,000000000000
1762189041.940,119,000000000000
1762189041.962,5F0,0105061E061E078F
1762189041.042,116,0000000000000000
1762189041.042,117,119D491861C00000
1762189041.042,118,000000000000
1762189041.042,119,000000000000
1762189041.055,115,0000000000000000
1762189041.062,5F0,01050620062007B3
1762189041.143,116,0000000000000000
1762189041.143,117,119D491861C00000
1762189041.144,118,000000000000
1762189041.144,119,000000000000
1762189041.162,5F0,01050627062707D7
1762189041.230,115,0000000000000000
1762189041.243,116,0000000000000000
1762189041.243,117,119D491861C00000
1762189041.243,118,000000000000
1762189041.244,119,000000000000
1762189041.264,5F0,0105062306230844
1762189042.343,116,0000000000000000
1762189042.343,117,119D491861C00000
1762189042.343,118,000000000000
1762189042.344,119,000000000000
1762189042.360,5F3,FFA6009400640000
1762189042.363,5F5,00650000006403E8
1762189042.363,5F0,010506230623088C
1762189042.410,115,0000000000000000
1762189042.443,116,0000000000000000
1762189042.443,117,119D491861C00000
1762189042.443,118,000000000000
1762189042.444,119,000000000000
1762189042.463,5F0,0105062306230000
1762189042.543,116,0000000000000000
1762189042.543,117,119D491861C00000
1762189042.543,118,000000000000
1762189042.543,119,000000000000
1762189042.563,5F0,0105062A062A09B8
1762189042.590,115,0000000000000000
1762189042.643,116,0000000000000000
1762189042.643,117,119D491861C00000
1762189042.643,118,000000000000
1762189042.644,119,000000000000
1762189042.663,5F0,0105060406040919
1762189042.744,116,0000000000000000
1762189042.744,117,119D491861C00000
1762189042.745,118,000000000000
1762189042.745,119,000000000000
1762189042.763,5F0,010605FD05FD0000
1762189042.770,115,0000000000000000
1762189042.786,5F2,03E8013802BC072C
1762189042.786,5F4,000003E803E803E8
1762189042.788,5F6,005D014F014F0000
1762189042.788,5F7,00000000FFFD0000
1762189042.790,61B,99020000000000FF
1762189042.790,624,0000000000210000
1762189042.847,116,0000000000000000
1762189042.847,117,119D4A1861C10000
1762189042.847,118,000000000000
1762189042.847,119,000000000000
1762189042.860,5F3,FFA6009400640000
1762189042.861,5F5,00650000006403E8
1762189042.863,5F0,010605F705F709FF
1762189042.949,116,0000000000000000
1762189042.949,117,119D4A1861C10000
1762189042.949,118,000000000000
1762189042.949,119,000000000000
1762189042.950,115,0000000000000000
1762189042.965,5F0,010605EC05EC093E
1762189042.051,116,0000000000000000
1762189042.051,117,119D4A1861C10000
1762189042.051,118,000000000000
1762189042.051,119,000000000000
1762189042.063,5F0,010605E905E90917
1762189042.130,115,0000000000000000
1762189042.152,116,0000000000000000
1762189042.152,117,119D4A1861C10000
1762189042.152,118,000000000000
1762189042.153,119,000000000000
1762189042.163,5F0,010605EB05EB08EE
1762189042.252,116,0000000000000000
1762189042.252,117,119D4A1861C10000
1762189042.252,118,000000000000
1762189042.253,119,000000000000
1762189042.264,5F0,010605E905E908DA
1762189042.315,115,0000000000000000
1762189043.352,116,0000000000000000
1762189043.352,117,119D4A1861C10000
1762189043.352,118,000000000000
1762189043.353,119,000000000000
1762189043.361,5F3,FFA6009100640000
1762189043.364,5F5,00650000006403E8
1762189043.364,5F0,010605F005F00096
1762189043.452,116,0000000000000000
1762189043.452,117,119D4A1861C10000
1762189043.452,118,000000000000
1762189043.453,119,000000000000
1762189043.464,5F0,0106060106010096
1762189043.490,115,0000000000000000
1762189043.552,116,0000000000000000
1762189043.552,117,119D4A1861C10000
1762189043.552,118,000000000000
1762189043.553,119,000000000000
1762189043.564,5F0,010605E505E508C3
1762189043.652,116,0000000000000000
1762189043.652,117,119D4A1861C10000
1762189043.652,118,000000000000
1762189043.653,119,000000000000
1762189043.665,5F0,010605E605E60820
1762189043.670,115,0000000000000000
1762189043.753,116,0000000000000000
1762189043.754,117,119D4A1861C10000
1762189043.754,118,000000000000
1762189043.754,119,000000000000
1762189043.765,5F0,010705EF05EF075C
1762189043.786,5F2,03E8013302BC072C
1762189043.786,5F4,000003E803E803E8
1762189043.788,5F6,005D014B014B0000
1762189043.789,5F7,000000000009FFE3
1762189043.790,61B,9B02000000000000
1762189043.790,624,0000000000290000
1762189043.850,115,0000000000000000
1762189043.856,116,0000000000000000
1762189043.856,117,119D491861C10000
1762189043.856,118,000000000000
1762189043.856,119,000000000000
1762189043.861,5F3,FFA6009000640000
1762189043.864,5F5,00650000006403E8
1762189043.865,5F0,010705FF05FF070D
1762189043.958,116,0000000000000000
1762189043.958,117,119D491861C10000
1762189043.958,118,000000000000
1762189043.958,119,000000000000
1762189043.965,5F0,0107061306130722
1762189043.030,115,0000000000000000
1762189043.060,116,0000000000000000
1762189043.060,117,119D491861C10000
1762189043.060,118,000000000000
1762189043.060,119,000000000000
1762189043.065,5F0,0107062206220734
1762189043.161,116,0000000000000000
1762189043.161,117,119D491861C10000
1762189043.161,118,000000000000
1762189043.161,119,000000000000
1762189043.166,5F0,0107062B062B0760
1762189043.210,115,0000000000000000
1762189043.260,116,0000000000000000
1762189043.260,117,119D491861C10000
1762189043.260,118,000000000000
1762189043.261,119,000000000000
1762189043.266,5F0,0107063506350000
1762189044.360,116,0000000000000000
1762189044.360,117,119D491861C10000
1762189044.360,118,000000000000
1762189044.361,119,000000000000
1762189044.361,5F3,FFA6009100640000
1762189044.364,5F5,00650000006403E8
1762189044.366,5F0,01070651065109AC
1762189044.390,115,0000000000000000
1762189044.466,5F0,0107063D063D076A
1762189044.567,5F0,0107064306430772
1762189044.575,115,0000000000000000
1762189044.592,116,0000000000000000
1762189044.592,117,119D491861C10000
1762189044.593,118,000000000000
1762189044.593,119,000000000000
1762189044.667,5F0,01070640064007D5
1762189044.692,116,0000000000000000
1762189044.692,117,119D491861C10000
1762189044.692,118,000000000000
1762189044.693,119,000000000000
1762189044.750,115,0000000000000000
1762189044.767,5F0,010806420642080F
1762189044.786,5F2,03E8016202BC072A
1762189044.787,5F4,000003E803E803E8
1762189044.789,5F6,005E014C014C0000
1762189044.789,5F7,0000000000000014
1762189044.790,61B,9C02000000000001
1762189044.791,624,0000000000250000
1762189044.795,116,0000000000000000
1762189044.795,117,119D491861C10000
1762189044.795,118,000000000000
1762189044.795,119,000000000000
1762189044.861,5F3,FFA6009100640000
1762189044.862,5F5,00650000006403E8
1762189044.867,5F0,0108064B064B0877
1762189044.897,116,0000000000000000
1762189044.897,117,119D491861C10000
1762189044.897,118,000000000000
1762189044.897,119,000000000000
1762189044.931,115,0000000000000000
1762189044.967,5F0,01080648064808D3
1762189044.999,116,0000000000000000
1762189044.999,117,119D491861C10000
1762189044.999,118,000000000000
1762189044.999,119,000000000000
1762189044.068,5F0,0108063A063A0966
1762189044.101,116,0000000000000000
1762189044.101,117,119D491861C10000
1762189044.101,118,000000000000
1762189044.101,119,000000000000
1762189044.110,115,0000000000000000
1762189044.168,5F0,0108062A062A0998
1762189044.205,116,0000000000000000
1762189044.205,117,119D491861C10000
1762189044.205,118,000000000000
1762189044.205,119,000000000000
1762189044.268,5F0,01080619061909B6
1762189044.290,115,0000000000000000
1762189044.300,116,0000000000000000
1762189044.300,117,119D491861C10000
1762189044.300,118,000000000000
1762189044.301,119,000000000000
1762189045.362,5F3,FFA6009100640000
1762189045.362,5F5,00650000006403E8
1762189045.368,5F0,0108060B060B09AA
1762189045.400,116,0000000000000000
1762189045.400,117,119D491861C10000
1762189045.400,118,000000000000
1762189045.401,119,000000000000
1762189045.469,5F0,010805FA05FA099D
1762189045.472,115,0000000000000000
1762189045.500,116,0000000000000000
1762189045.500,117,119D491861C10000
1762189045.500,118,000000000000
1762189045.501,119,000000000000
1762189045.569,5F0,010805EE05EE0969
1762189045.600,116,0000000000000000
1762189045.600,117,119D491861C10000
1762189045.600,118,000000000000
1762189045.601,119,000000000000
1762189045.650,115,0000000000000000
1762189045.670,5F0,010805E905E90934
1762189045.700,116,0000000000000000
1762189045.700,117,119D491861C10000
1762189045.700,118,000000000000
1762189045.701,119,000000000000
1762189045.770,5F0,010905E705E708F6
1762189045.787,5F2,03E8012C02BC072A
1762189045.787,5F4,000003E803E803E8
1762189045.789,5F6,005D014E014E0000
1762189045.789,5F7,000000000000FFDB
1762189045.791,61B,9C02000000000000
1762189045.791,624,0000000000250000
1762189045.803,116,0000000000000000
1762189045.803,117,119D491861C20000
1762189045.803,118,000000000000
1762189045.803,119,000000000000
1762189045.832,115,0000000000000000
1762189045.862,5F3,FFA6009200640000
1762189045.865,5F5,00650000006403E8
1762189045.870,5F0,010905E005E008FC
1762189045.907,116,0000000000000000
1762189045.907,117,119D491861C20000
1762189045.907,118,000000000000
1762189045.907,119,000000000000
1762189045.970,5F0,010905D405D408E2
1762189045.007,116,0000000000000000
1762189045.007,117,119D491861C20000
1762189045.007,118,000000000000
1762189045.007,119,000000000000
1762189045.010,115,0000000000000000
1762189045.070,5F0,010905DA05DA08D9
1762189045.109,116,0000000000000000
1762189045.109,117,119D491861C20000
1762189045.109,118,000000000000
1762189045.109,119,000000000000
1762189045.171,5F0,010905DA05DA08ED
1762189045.190,115,0000000000000000
1762189045.208,116,0000000000000000
1762189045.209,117,119D491861C20000
1762189045.209,118,000000000000
1762189045.209,119,000000000000
1762189045.271,5F0,010905DA05DA08D7
1762189045.308,116,0000000000000000
1762189045.308,117,119D491861C20000
1762189045.308,118,000000000000
1762189045.309,119,000000000000
1762189046.362,5F3,FFA6009300640000
1762189046.362,5F5,00650000006403E8
1762189046.370,115,0000000000000000
1762189046.371,5F0,010905DA05DA08C7
1762189046.408,116,0000000000000000
1762189046.408,117,119D491861C20000
1762189046.408,118,000000000000
1762189046.409,119,000000000000
1762189046.472,5F0,010905D305D30884
1762189046.508,116,0000000000000000
1762189046.508,117,119D491861C20000
1762189046.508,118,000000000000
1762189046.509,119,000000000000
1762189046.550,115,0000000000000000
1762189046.572,5F0,010905D905D9084D
1762189046.611,116,0000000000000000
1762189046.611,117,119D491861C20000
1762189046.611,118,000000000000
1762189046.611,119,000000000000
1762189046.672,5F0,010905E005E0080E
1762189046.708,116,0000000000000000
1762189046.708,117,119D491861C20000
1762189046.709,118,000000000000
1762189046.709,119,000000000000
1762189046.730,115,0000000000000000
1762189046.772,5F0,010A05F005F00000
1762189046.787,5F2,03E8013402BC072A
1762189046.787,5F4,000003E803E803E8
1762189046.789,5F6,005D014C014C0000
1762189046.790,5F7,0000000000040000
1762189046.791,61B,9D020000000000FE
1762189046.791,624,0000000000250000
1762189046.811,116,0000000000000000
1762189046.811,117,119D4A1861C30000
1762189046.811,118,000000000000
1762189046.811,119,000000000000
1762189046.862,5F3,FFA6009100640000
1762189046.862,5F5,00650000006403E8
1762189046.872,5F0,010A0617061709A9
1762189046.910,115,0000000000000000
1762189046.913,116,0000000000000000
1762189046.913,117,119D4A1861C30000
1762189046.913,118,000000000000
1762189046.913,119,000000000000
1762189046.973,5F0,010A060006000753
1762189046.015,116,0000000000000000
1762189046.015,117,119D4A1861C30000
1762189046.015,118,000000000000
1762189046.015,119,000000000000
1762189046.073,5F0,010A060F060F06F4
1762189046.090,115,0000000000000000
1762189046.117,116,0000000000000000
1762189046.117,117,119D4A1861C30000
1762189046.117,118,000000000000
1762189046.117,119,000000000000
1762189046.173,5F0,010A061706170758
1762189046.216,116,0000000000000000
1762189046.216,117,119D4A1861C30000
1762189046.217,118,000000000000
1762189046.217,119,000000000000
1762189046.270,115,0000000000000000
1762189046.274,5F0,010A0623062307BC
1762189046.316,116,0000000000000000
1762189046.316,117,119D4A1861C30000
1762189046.316,118,000000000000
1762189046.317,119,000000000000
1762189047.362,5F3,FFA6009200640000
1762189047.365,5F5,00650000006403E8
1762189047.374,5F0,010A062C062C07E3
1762189047.416,116,0000000000000000
1762189047.417,117,119D4A1861C30000
1762189047.417,118,000000000000
1762189047.417,119,000000000000
1762189047.451,115,0000000000000000
1762189047.474,5F0,010A062C062C0818
1762189047.523,116,0000000000000000
1762189047.523,117,119D4A1861C30000
1762189047.523,118,000000000000
1762189047.524,119,000000000000
1762189047.574,5F0,010A062E062E0848
1762189047.616,116,0000000000000000
1762189047.616,117,119D4A1861C30000
1762189047.616,118,000000000000
1762189047.617,119,000000000000
1762189047.630,115,0000000000000000
1762189047.674,5F0,010A064A064A0ADA
1762189047.716,116,0000000000000000
1762189047.717,117,119D4A1861C30000
1762189047.717,118,000000000000
1762189047.717,119,000000000000
1762189047.775,5F0,010B06250625088D
1762189047.787,5F2,03E8015102BC072A
1762189047.787,5F4,000003E803E803E8
1762189047.789,5F6,005D014D014D0000
1762189047.790,5F7,000000000000000D
1762189047.791,61B,9E02000000000000
1762189047.791,624,0000000000210000
1762189047.810,115,0000000000000000
1762189047.819,116,0000000000000000
1762189047.819,117,119D4A1861C40000
1762189047.819,118,000000000000
1762189047.819,119,000000000000
1762189047.863,5F3,FFA6009200640000
1762189047.863,5F5,00650000006403E8
1762189047.875,5F0,010B06230623083B
1762189047.921,116,0000000000000000
1762189047.921,117,119D4A1861C40000
1762189047.921,118,000000000000
1762189047.921,119,000000000000
1762189047.975,5F0,010B062306230860
1762189047.990,115,0000000000000000
1762189047.023,116,0000000000000000
1762189047.023,117,119D4A1861C40000
1762189047.023,118,000000000000
1762189047.023,119,000000000000
1762189047.075,5F0,010B06230623086B
1762189047.125,116,0000000000000000
1762189047.125,117,119D4A1861C40000
1762189047.125,118,000000000000
1762189047.125,119,000000000000
1762189047.170,115,0000000000000000
1762189047.176,5F0,010B061B061B0882
1762189047.224,116,0000000000000000
1762189047.224,117,119D4A1861C40000
1762189047.225,118,000000000000
